feature_name,feature_family,family,feature_source,operator_name,operator_type,is_true_curve_feature,is_proxy_feature,uses_raw_cycles_interpolated,uses_summary,uses_protocol,cycle_indices,step_type,x_axis,y_signal,requested_signal,resolved_signal,aggregation,transform,description,program_id,cycle_index_convention
discharge_energy_curvature_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,discharge_energy,discharge_energy,discharge_energy,curvature,,,scalar_baseline,raw_zero_based
discharge_energy_mean_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,mean,,,scalar_baseline,raw_zero_based
discharge_energy_std_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,std,,,scalar_baseline,raw_zero_based
discharge_energy_min_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,min,,,scalar_baseline,raw_zero_based
discharge_energy_max_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,max,,,scalar_baseline,raw_zero_based
discharge_energy_delta_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,delta,,,scalar_baseline,raw_zero_based
discharge_energy_slope_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,slope,,,scalar_baseline,raw_zero_based
discharge_energy_intercept_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,intercept,,,scalar_baseline,raw_zero_based
discharge_energy_r2_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,r2,,,scalar_baseline,raw_zero_based
discharge_energy_curvature_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,discharge_energy,discharge_energy,discharge_energy,curvature,,,scalar_baseline,raw_zero_based
charge_energy_mean_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,mean,,,scalar_baseline,raw_zero_based
charge_energy_std_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,std,,,scalar_baseline,raw_zero_based
charge_energy_min_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,min,,,scalar_baseline,raw_zero_based
charge_energy_max_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,max,,,scalar_baseline,raw_zero_based
charge_energy_delta_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,delta,,,scalar_baseline,raw_zero_based
charge_energy_slope_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,slope,,,scalar_baseline,raw_zero_based
charge_energy_intercept_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,intercept,,,scalar_baseline,raw_zero_based
charge_energy_r2_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,r2,,,scalar_baseline,raw_zero_based
charge_energy_curvature_cycle_0_to_4,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,4",,,charge_energy,charge_energy,charge_energy,curvature,,,scalar_baseline,raw_zero_based
charge_energy_mean_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,mean,,,scalar_baseline,raw_zero_based
charge_energy_std_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,std,,,scalar_baseline,raw_zero_based
charge_energy_min_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,min,,,scalar_baseline,raw_zero_based
charge_energy_max_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,max,,,scalar_baseline,raw_zero_based
charge_energy_delta_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,delta,,,scalar_baseline,raw_zero_based
charge_energy_slope_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,slope,,,scalar_baseline,raw_zero_based
charge_energy_intercept_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,intercept,,,scalar_baseline,raw_zero_based
charge_energy_r2_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,r2,,,scalar_baseline,raw_zero_based
charge_energy_curvature_cycle_0_to_9,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,9",,,charge_energy,charge_energy,charge_energy,curvature,,,scalar_baseline,raw_zero_based
charge_energy_mean_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,mean,,,scalar_baseline,raw_zero_based
charge_energy_std_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,std,,,scalar_baseline,raw_zero_based
charge_energy_min_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,min,,,scalar_baseline,raw_zero_based
charge_energy_max_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,max,,,scalar_baseline,raw_zero_based
charge_energy_delta_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,delta,,,scalar_baseline,raw_zero_based
charge_energy_slope_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,slope,,,scalar_baseline,raw_zero_based
charge_energy_intercept_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,intercept,,,scalar_baseline,raw_zero_based
charge_energy_r2_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,r2,,,scalar_baseline,raw_zero_based
charge_energy_curvature_cycle_0_to_49,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,49",,,charge_energy,charge_energy,charge_energy,curvature,,,scalar_baseline,raw_zero_based
charge_energy_mean_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,mean,,,scalar_baseline,raw_zero_based
charge_energy_std_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,std,,,scalar_baseline,raw_zero_based
charge_energy_min_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,min,,,scalar_baseline,raw_zero_based
charge_energy_max_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,max,,,scalar_baseline,raw_zero_based
charge_energy_delta_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,delta,,,scalar_baseline,raw_zero_based
charge_energy_slope_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,slope,,,scalar_baseline,raw_zero_based
charge_energy_intercept_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,intercept,,,scalar_baseline,raw_zero_based
charge_energy_r2_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,r2,,,scalar_baseline,raw_zero_based
charge_energy_curvature_cycle_0_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"0,99",,,charge_energy,charge_energy,charge_energy,curvature,,,scalar_baseline,raw_zero_based
charge_energy_mean_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,mean,,,scalar_baseline,raw_zero_based
charge_energy_std_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,std,,,scalar_baseline,raw_zero_based
charge_energy_min_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,min,,,scalar_baseline,raw_zero_based
charge_energy_max_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,max,,,scalar_baseline,raw_zero_based
charge_energy_delta_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,delta,,,scalar_baseline,raw_zero_based
charge_energy_slope_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,slope,,,scalar_baseline,raw_zero_based
charge_energy_intercept_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,intercept,,,scalar_baseline,raw_zero_based
charge_energy_r2_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,r2,,,scalar_baseline,raw_zero_based
charge_energy_curvature_cycle_10_to_99,energy_summary,energy_summary,summary_or_raw_cycle_mean,cycle_window_stats,cycle_window_stats,False,False,False,True,False,"10,99",,,charge_energy,charge_energy,charge_energy,curvature,,,scalar_baseline,raw_zero_based
discharge_capacity_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_capacity,discharge_capacity,discharge_capacity,difference,difference,,scalar_baseline,raw_zero_based
discharge_capacity_ratio_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_capacity,discharge_capacity,discharge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_capacity_relative_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_capacity,discharge_capacity,discharge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_capacity_log_abs_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_capacity,discharge_capacity,discharge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
discharge_capacity_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_capacity,discharge_capacity,discharge_capacity,difference,difference,,scalar_baseline,raw_zero_based
discharge_capacity_ratio_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_capacity,discharge_capacity,discharge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_capacity_relative_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_capacity,discharge_capacity,discharge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_capacity_log_abs_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_capacity,discharge_capacity,discharge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
discharge_capacity_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_capacity,discharge_capacity,discharge_capacity,difference,difference,,scalar_baseline,raw_zero_based
discharge_capacity_ratio_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_capacity,discharge_capacity,discharge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_capacity_relative_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_capacity,discharge_capacity,discharge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_capacity_log_abs_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_capacity,discharge_capacity,discharge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
charge_capacity_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_capacity,charge_capacity,charge_capacity,difference,difference,,scalar_baseline,raw_zero_based
charge_capacity_ratio_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_capacity,charge_capacity,charge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
charge_capacity_relative_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_capacity,charge_capacity,charge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_capacity_log_abs_difference_cycle_9_minus_0,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,charge_capacity,charge_capacity,charge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
charge_capacity_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_capacity,charge_capacity,charge_capacity,difference,difference,,scalar_baseline,raw_zero_based
charge_capacity_ratio_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_capacity,charge_capacity,charge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
charge_capacity_relative_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_capacity,charge_capacity,charge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_capacity_log_abs_difference_cycle_99_minus_1,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,charge_capacity,charge_capacity,charge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
charge_capacity_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_capacity,charge_capacity,charge_capacity,difference,difference,,scalar_baseline,raw_zero_based
charge_capacity_ratio_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_capacity,charge_capacity,charge_capacity,ratio,ratio,,scalar_baseline,raw_zero_based
charge_capacity_relative_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_capacity,charge_capacity,charge_capacity,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
charge_capacity_log_abs_difference_cycle_99_minus_9,capacity_summary_delta,capacity_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,charge_capacity,charge_capacity,charge_capacity,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
temperature_difference_cycle_9_minus_0,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,temperature,temperature,temperature,difference,difference,,scalar_baseline,raw_zero_based
temperature_ratio_cycle_9_minus_0,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,temperature,temperature,temperature,ratio,ratio,,scalar_baseline,raw_zero_based
temperature_relative_difference_cycle_9_minus_0,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,temperature,temperature,temperature,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
temperature_log_abs_difference_cycle_9_minus_0,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,temperature,temperature,temperature,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
temperature_difference_cycle_99_minus_1,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,temperature,temperature,temperature,difference,difference,,scalar_baseline,raw_zero_based
temperature_ratio_cycle_99_minus_1,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,temperature,temperature,temperature,ratio,ratio,,scalar_baseline,raw_zero_based
temperature_relative_difference_cycle_99_minus_1,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,temperature,temperature,temperature,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
temperature_log_abs_difference_cycle_99_minus_1,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,temperature,temperature,temperature,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
temperature_difference_cycle_99_minus_9,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,temperature,temperature,temperature,difference,difference,,scalar_baseline,raw_zero_based
temperature_ratio_cycle_99_minus_9,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,temperature,temperature,temperature,ratio,ratio,,scalar_baseline,raw_zero_based
temperature_relative_difference_cycle_99_minus_9,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,temperature,temperature,temperature,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
temperature_log_abs_difference_cycle_99_minus_9,thermal_summary_delta,thermal_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,temperature,temperature,temperature,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
discharge_energy_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_energy,discharge_energy,discharge_energy,difference,difference,,scalar_baseline,raw_zero_based
discharge_energy_ratio_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_energy,discharge_energy,discharge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_energy_relative_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_energy,discharge_energy,discharge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_energy_log_abs_difference_cycle_9_minus_0,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"0,9",,,discharge_energy,discharge_energy,discharge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
discharge_energy_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_energy,discharge_energy,discharge_energy,difference,difference,,scalar_baseline,raw_zero_based
discharge_energy_ratio_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_energy,discharge_energy,discharge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_energy_relative_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_energy,discharge_energy,discharge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_energy_log_abs_difference_cycle_99_minus_1,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"1,99",,,discharge_energy,discharge_energy,discharge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
discharge_energy_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_energy,discharge_energy,discharge_energy,difference,difference,,scalar_baseline,raw_zero_based
discharge_energy_ratio_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_energy,discharge_energy,discharge_energy,ratio,ratio,,scalar_baseline,raw_zero_based
discharge_energy_relative_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_energy,discharge_energy,discharge_energy,relative_difference,relative_difference,,scalar_baseline,raw_zero_based
discharge_energy_log_abs_difference_cycle_99_minus_9,energy_summary_delta,energy_summary_delta,summary_or_raw_cycle_mean,cross_cycle_scalar_delta,cross_cycle_scalar_delta,False,False,False,True,False,"9,99",,,discharge_energy,discharge_energy,discharge_energy,log_abs_difference,log_abs_difference,,scalar_baseline,raw_zero_based
